ProjectStatusDate,StatusDetail,ProjectName,VerseCount
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 19:31-37,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 19:21-30,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 19:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 19:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 20:11-21,11
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 20:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 21:14-26,13
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 21:1-13,13
"Jun 26, 2026, 12:00:00 AM",Consultant,2 Kings 22:1-10,10
"Jun 26, 2026, 12:00:00 AM",Consultant,2 Kings 22:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 23:31-37,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 23:21-30,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 23:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 23:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 24:11-20,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),2 Kings 24:1-10,10
"Jun 26, 2026, 12:00:00 AM",Consultant,2 Kings 25:11-20,10
"Jun 26, 2026, 12:00:00 AM",Consultant,2 Kings 25:21-30,10
"Jun 26, 2026, 12:00:00 AM",Consultant,2 Kings 25:1-10,10
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 1:11-15,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 1:51-54,4
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 1:46-50,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 1:36-40,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 1:6-10,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 1:1-5,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 1:31-35,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 1:41-45,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 1:26-30,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 1:16-20,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 1:21-25,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 2:26-30,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 2:1-5,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 2:41-45,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 2:31-35,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 2:51-55,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 2:11-15,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 2:21-25,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 2:6-10,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 2:16-20,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 2:46-50,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 2:36-40,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 3:11-15,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 3:6-10,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 3:21-24,4
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 3:16-20,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 3:1-5,5
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 4:1-7,7
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 4:22-28,7
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 4:29-35,7
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 4:36-43,8
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 4:8-14,7
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 4:15-21,7
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 5:7-13,7
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 5:1-6,6
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 5:20-26,7
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 5:14-19,6
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 6:41-60,20
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 6:1-20,20
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 6:61-80,20
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 6:21-40,20
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 6:81-81,1
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 7,40
"Jun 26, 2026, 12:00:00 AM",STACK,1 Chronicles 8:1-5,5
"Jun 26, 2026, 12:00:00 AM",STACK,1 Chronicles 8:36-40,5
"Jun 26, 2026, 12:00:00 AM",STACK,1 Chronicles 8:6-10,5
"Jun 26, 2026, 12:00:00 AM",STACK,1 Chronicles 8:21-25,5
"Jun 26, 2026, 12:00:00 AM",STACK,1 Chronicles 8:16-20,5
"Jun 26, 2026, 12:00:00 AM",STACK,1 Chronicles 8:31-35,5
"Jun 26, 2026, 12:00:00 AM",STACK,1 Chronicles 8:11-15,5
"Jun 26, 2026, 12:00:00 AM",STACK,1 Chronicles 8:26-30,5
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 9,44
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),1 Chronicles 10:5-9,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),1 Chronicles 10:1-4,4
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),1 Chronicles 10:10-14,5
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,1 Chronicles 11:18-25,8
"Jun 26, 2026, 12:00:00 AM",Holding,1 Chronicles 11:1-9,9
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,1 Chronicles 11:26-47,22
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,1 Chronicles 11:10-17,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,1 Chronicles 12:31-40,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,1 Chronicles 12:1-10,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,1 Chronicles 12:21-30,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,1 Chronicles 12:11-20,10
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 13,14
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 14,17
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 15,29
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 16,43
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 17,27
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 18,17
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 19,19
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 20,8
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 21,30
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 22,19
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 23,32
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 24,31
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 25,31
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 26,32
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 27,34
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 28,21
"Jun 26, 2026, 12:00:00 AM",Not Started,1 Chronicles 29,30
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 1,17
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 2,18
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 3,17
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 4,22
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 5,14
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 6,42
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 7,22
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 8,18
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 9,31
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 10,19
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 11,23
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 12,16
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 13,22
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 14,15
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 15,19
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 16,14
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 17,19
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 18,34
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 19,11
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 20,37
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 21,20
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 22,12
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 23,21
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 24,27
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 25,28
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 26,23
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 27,9
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 28,27
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 29,36
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 30,27
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 31,21
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 32,33
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 33,25
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 34,33
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 35,27
"Jun 26, 2026, 12:00:00 AM",Not Started,2 Chronicles 36,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezra 1,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezra 2,70
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezra 3,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezra 4,24
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezra 5,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezra 6,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezra 7,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezra 8,36
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezra 9,15
"Jun 26, 2026, 12:00:00 AM",Not Started,Ezra 10,44
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 1,11
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 2,20
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 3,32
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 4,23
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 5,19
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 6,19
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 7,73
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 8,18
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 9,38
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 10,39
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 11,36
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 12,47
"Jun 26, 2026, 12:00:00 AM",Complete,Nehemiah 13,31
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Esther 1,22
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Esther 2,23
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Esther 3,15
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Esther 4,17
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Esther 5,14
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Esther 6,14
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Esther 7,10
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Esther 8,17
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Esther 9,32
"Jun 26, 2026, 12:00:00 AM",Previously Complete,Esther 10,3
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 1,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 2,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 3,26
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 4,21
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 5,27
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 6,30
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 7,21
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 8,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 9,35
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 10,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 11,20
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 12,25
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 13,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 14,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 15,35
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 16,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 17,16
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 18,21
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 19,29
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 20,29
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 21,34
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 22,30
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 23,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 24,25
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 25,6
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 26,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 27,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 28,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 29,25
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 30,31
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 31,40
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 32,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 33,33
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 34,37
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 35,16
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 36,33
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 37,24
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 38,41
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 39,30
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 40,24
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 41,34
"Jun 26, 2026, 12:00:00 AM",Not Started,Job 42,17
"Jun 26, 2026, 12:00:00 AM",Complete,Psalm 1,6
"Jun 26, 2026, 12:00:00 AM",Complete,Psalm 2,12
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 3,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 4,8
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 5,12
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 6,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 7:1-4,4
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 7:5-8,4
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 7:13-17,5
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 7:9-12,4
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 8,9
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 9:1-10,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 9:11-20,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 10,18
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 11,7
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 12,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 13,6
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 14,7
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 15,5
"Jun 26, 2026, 12:00:00 AM",Complete,Psalm 16,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 17,15
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 18,50
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 19,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 20,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 21,13
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 22:22-31,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 22:1-10,10
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 22:11-21,11
"Jun 26, 2026, 12:00:00 AM",Complete,Psalm 23,6
"Jun 26, 2026, 12:00:00 AM",Complete,Psalm 24,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 25,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 26,12
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 27,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 28,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 29,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 30,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 31,24
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 32,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 33,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 34,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 35,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 36,12
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 37:1-13,13
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 37:14-26,13
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 37:27-40,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 38,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 39,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 40,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 41,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 42,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 43,5
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 44,26
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 45,17
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 46,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 47,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 48,14
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 49,20
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 50,23
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 51,19
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 52,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 53,6
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 54,7
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 55,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 56,13
"Jun 26, 2026, 12:00:00 AM",Complete,Psalm 57,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 58,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 59,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 60,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 61,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 62,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 63,11
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 64,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 65,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 66,20
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 67,7
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 68,35
"Jun 26, 2026, 12:00:00 AM",Consultant,Psalm 69:13-24,12
"Jun 26, 2026, 12:00:00 AM",Consultant,Psalm 69:25-36,12
"Jun 26, 2026, 12:00:00 AM",Consultant,Psalm 69:1-12,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 70,5
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 71,24
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 72,20
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 73:1-10,10
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 73:20-28,9
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 73:11-19,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 74,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 75,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 76,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 77,20
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 78,72
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 79,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 80,19
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 81,16
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 82,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 83,18
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 84,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 85,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 86,17
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 87,7
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 88,18
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 89,52
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 90,17
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 91,16
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 92,15
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 93,5
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 94,23
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 95,11
"Jun 26, 2026, 12:00:00 AM",Drafter [HE1],Psalm 96,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 97,12
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 98,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 99,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 100,5
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 101,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 102,28
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 103,22
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 104,35
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 105,45
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 106,48
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 107,43
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 108,13
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 109,31
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 110,7
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 111,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 112,10
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 113,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 114,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 115,18
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 116,19
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 117,2
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 118,29
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:33-40,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:1-8,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:81-88,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:25-32,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:105-112,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:65-72,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:49-56,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:97-104,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:73-80,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:57-64,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:17-24,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 119:113-176,64
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:41-48,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:89-96,8
"Jun 26, 2026, 12:00:00 AM",Zoho > ParaText,Psalm 119:9-16,8
"Jun 26, 2026, 12:00:00 AM",Complete,Psalm 120,7
"Jun 26, 2026, 12:00:00 AM",Phase 3 (POLISHING),Psalm 121,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 122,9
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 123,4
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 124,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 125,5
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 126,6
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 127,5
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 128,6
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 129,8
"Jun 26, 2026, 12:00:00 AM",Not Started,Psalm 130,8
